student_track_id,track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
5063,3,268240,"Business Analyst",2022-03-21,NULL,0,NULL,"Not completed"
5064,1,268242,"Data Scientist",2022-03-21,NULL,0,NULL,"Not completed"
5065,2,268247,"Data Analyst",2022-03-21,NULL,0,NULL,"Not completed"
5066,2,268248,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5067,2,268251,"Data Analyst",2022-03-21,NULL,0,NULL,"Not completed"
5068,1,268254,"Data Scientist",2022-03-21,NULL,0,NULL,"Not completed"
5069,1,268255,"Data Scientist",2022-03-22,NULL,0,NULL,"Not completed"
5070,2,268259,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5071,2,268260,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5072,1,268261,"Data Scientist",2022-03-22,NULL,0,NULL,"Not completed"
5073,2,268265,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5074,1,268287,"Data Scientist",2022-09-15,NULL,0,NULL,"Not completed"
5075,2,268296,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5076,3,268296,"Business Analyst",2022-07-27,NULL,0,NULL,"Not completed"
5077,2,268308,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5078,2,268312,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5079,3,268313,"Business Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5080,1,268315,"Data Scientist",2022-03-22,NULL,0,NULL,"Not completed"
5081,2,268324,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5082,1,268331,"Data Scientist",2022-04-02,NULL,0,NULL,"Not completed"
5083,1,268341,"Data Scientist",2022-05-05,NULL,0,NULL,"Not completed"
5084,2,268343,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5085,1,268348,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5086,2,268353,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
5087,1,268354,"Data Scientist",2022-03-22,NULL,0,NULL,"Not completed"
5088,1,268355,"Data Scientist",2022-03-23,NULL,0,NULL,"Not completed"
5089,1,268357,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
5090,2,268357,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5091,1,268374,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5092,2,268390,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5093,3,268390,"Business Analyst",2022-04-15,2022-04-30,1,15,"8 to 30 days"
5094,2,268391,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5095,1,268393,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5096,2,268393,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5097,3,268393,"Business Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5098,2,268396,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5099,2,268400,"Data Analyst",2022-03-23,NULL,0,NULL,"Not completed"
5100,2,268406,"Data Analyst",2022-03-23,NULL,0,NULL,"Not completed"
5101,1,268409,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
5102,1,268410,"Data Scientist",2022-03-23,NULL,0,NULL,"Not completed"
5103,2,268410,"Data Analyst",2022-08-10,NULL,0,NULL,"Not completed"
5104,1,268413,"Data Scientist",2022-03-23,NULL,0,NULL,"Not completed"
5105,1,268420,"Data Scientist",2022-09-10,NULL,0,NULL,"Not completed"
5106,3,268423,"Business Analyst",2022-03-23,NULL,0,NULL,"Not completed"
5107,2,268429,"Data Analyst",2022-03-23,NULL,0,NULL,"Not completed"
5108,2,268434,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5109,3,268434,"Business Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5110,2,268437,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5111,1,268439,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5112,1,268443,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5113,1,268453,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5114,2,268454,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5115,1,268455,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5116,1,268460,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5117,2,268461,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5118,1,268463,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5119,2,268465,"Data Analyst",2022-05-11,NULL,0,NULL,"Not completed"
5120,1,268473,"Data Scientist",2022-04-05,NULL,0,NULL,"Not completed"
5121,2,268473,"Data Analyst",2022-04-05,NULL,0,NULL,"Not completed"
5122,2,268482,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5123,1,268485,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5124,2,268490,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5125,2,268495,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5126,2,268501,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5127,2,268502,"Data Analyst",2022-08-28,NULL,0,NULL,"Not completed"
5128,2,268508,"Data Analyst",2022-03-24,NULL,0,NULL,"Not completed"
5129,1,268509,"Data Scientist",2022-09-05,NULL,0,NULL,"Not completed"
5130,1,268510,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
5131,2,268516,"Data Analyst",2022-04-05,NULL,0,NULL,"Not completed"
5132,3,268527,"Business Analyst",2022-04-14,NULL,0,NULL,"Not completed"
5133,2,268528,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5134,1,268529,"Data Scientist",2022-03-25,NULL,0,NULL,"Not completed"
5135,2,268531,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5136,2,268541,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5137,2,268544,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5138,2,268549,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5139,1,268553,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5140,1,268556,"Data Scientist",2022-04-04,NULL,0,NULL,"Not completed"
5141,3,268556,"Business Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5142,1,268558,"Data Scientist",2022-05-27,NULL,0,NULL,"Not completed"
5143,3,268558,"Business Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5144,1,268559,"Data Scientist",2022-03-25,NULL,0,NULL,"Not completed"
5145,1,268572,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
5146,2,268572,"Data Analyst",2022-07-25,NULL,0,NULL,"Not completed"
5147,3,268572,"Business Analyst",2022-08-22,NULL,0,NULL,"Not completed"
5148,2,268575,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5149,2,268577,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5150,2,268582,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5151,1,268584,"Data Scientist",2022-03-25,NULL,0,NULL,"Not completed"
5152,2,268592,"Data Analyst",2022-03-25,NULL,0,NULL,"Not completed"
5153,1,268596,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
5154,2,268596,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5155,2,268600,"Data Analyst",2022-10-14,NULL,0,NULL,"Not completed"
5156,3,268605,"Business Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5157,1,268613,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
5158,1,268614,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
5159,2,268616,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5160,1,268618,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5161,3,268618,"Business Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5162,2,268622,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5163,2,268630,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5164,1,268637,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
5165,2,268638,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5166,2,268647,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5167,2,268649,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5168,1,268652,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
5169,2,268652,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5170,3,268654,"Business Analyst",2022-04-07,NULL,0,NULL,"Not completed"
5171,2,268656,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
5172,3,268660,"Business Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5173,1,268663,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5174,1,268666,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5175,2,268669,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5176,2,268670,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5177,1,268679,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5178,1,268682,"Data Scientist",2022-04-22,NULL,0,NULL,"Not completed"
5179,2,268682,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5180,2,268686,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5181,1,268688,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5182,1,268692,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5183,1,268697,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5184,2,268701,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5185,2,268705,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5186,1,268709,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5187,1,268714,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5188,1,268715,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5189,2,268715,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
5190,3,268718,"Business Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5191,2,268719,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5192,1,268721,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
5193,3,268725,"Business Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5194,2,268727,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5195,2,268729,"Data Analyst",2022-03-27,NULL,0,NULL,"Not completed"
5196,1,268739,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
5197,2,268739,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
5198,1,268746,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5199,3,268747,"Business Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5200,2,268751,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5201,1,268764,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5202,2,268771,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5203,2,268779,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5204,1,268784,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5205,2,268785,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5206,1,268792,"Data Scientist",2022-05-28,NULL,0,NULL,"Not completed"
5207,1,268796,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5208,2,268796,"Data Analyst",2022-04-19,2022-04-21,1,2,"1 to 7 days"
5209,3,268797,"Business Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5210,2,268798,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5211,2,268800,"Data Analyst",2022-04-19,NULL,0,NULL,"Not completed"
5212,2,268803,"Data Analyst",2022-06-06,NULL,0,NULL,"Not completed"
5213,1,268805,"Data Scientist",2022-04-05,NULL,0,NULL,"Not completed"
5214,2,268805,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5215,2,268814,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5216,1,268817,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5217,2,268817,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5218,3,268817,"Business Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5219,2,268818,"Data Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5220,1,268820,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5221,1,268823,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5222,1,268824,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5223,1,268825,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5224,1,268827,"Data Scientist",2022-03-28,NULL,0,NULL,"Not completed"
5225,3,268831,"Business Analyst",2022-03-28,NULL,0,NULL,"Not completed"
5226,2,268850,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5227,3,268853,"Business Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5228,1,268855,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5229,2,268855,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5230,1,268864,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5231,2,268877,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5232,2,268883,"Data Analyst",2022-07-19,NULL,0,NULL,"Not completed"
5233,1,268884,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5234,1,268892,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5235,2,268892,"Data Analyst",2022-08-09,NULL,0,NULL,"Not completed"
5236,1,268910,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5237,1,268916,"Data Scientist",2022-03-29,NULL,0,NULL,"Not completed"
5238,1,268920,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5239,3,268920,"Business Analyst",2022-08-01,NULL,0,NULL,"Not completed"
5240,1,268922,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5241,1,268923,"Data Scientist",2022-04-13,NULL,0,NULL,"Not completed"
5242,2,268924,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
5243,3,268925,"Business Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5244,1,268926,"Data Scientist",2022-09-20,NULL,0,NULL,"Not completed"
5245,2,268926,"Data Analyst",2022-09-20,NULL,0,NULL,"Not completed"
5246,3,268926,"Business Analyst",2022-09-20,NULL,0,NULL,"Not completed"
5247,2,268927,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5248,2,268929,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5249,1,268940,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5250,2,268942,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5251,2,268944,"Data Analyst",2022-08-27,NULL,0,NULL,"Not completed"
5252,1,268946,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5253,2,268947,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5254,2,268955,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5255,2,268958,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5256,2,268959,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5257,2,268960,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5258,1,268962,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5259,2,268964,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5260,2,268967,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5261,1,268969,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5262,2,268976,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5263,1,268977,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5264,2,268978,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5265,1,268985,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5266,1,268989,"Data Scientist",2022-04-07,NULL,0,NULL,"Not completed"
5267,2,268989,"Data Analyst",2022-04-07,NULL,0,NULL,"Not completed"
5268,3,268989,"Business Analyst",2022-04-07,NULL,0,NULL,"Not completed"
5269,2,268992,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5270,1,268997,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5271,2,268998,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5272,1,269000,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5273,2,269000,"Data Analyst",2022-05-24,NULL,0,NULL,"Not completed"
5274,1,269005,"Data Scientist",2022-04-16,NULL,0,NULL,"Not completed"
5275,1,269009,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5276,1,269010,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5277,2,269010,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5278,3,269010,"Business Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5279,3,269013,"Business Analyst",2022-04-04,NULL,0,NULL,"Not completed"
5280,2,269016,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5281,1,269018,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5282,2,269020,"Data Analyst",2022-06-22,NULL,0,NULL,"Not completed"
5283,2,269028,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5284,2,269030,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5285,1,269033,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5286,3,269036,"Business Analyst",2022-04-05,NULL,0,NULL,"Not completed"
5287,1,269038,"Data Scientist",2022-06-29,NULL,0,NULL,"Not completed"
5288,1,269040,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
5289,2,269044,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5290,1,269047,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5291,3,269047,"Business Analyst",2022-03-30,NULL,0,NULL,"Not completed"
5292,2,269054,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5293,1,269060,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5294,1,269066,"Data Scientist",2022-08-12,NULL,0,NULL,"Not completed"
5295,2,269066,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5296,3,269066,"Business Analyst",2022-04-04,NULL,0,NULL,"Not completed"
5297,2,269070,"Data Analyst",2022-04-07,NULL,0,NULL,"Not completed"
5298,1,269073,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5299,1,269082,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5300,2,269092,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5301,2,269094,"Data Analyst",2022-06-02,NULL,0,NULL,"Not completed"
5302,1,269097,"Data Scientist",2022-04-27,NULL,0,NULL,"Not completed"
5303,1,269101,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5304,1,269102,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5305,2,269102,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5306,3,269102,"Business Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5307,2,269110,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5308,2,269112,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5309,2,269115,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5310,1,269120,"Data Scientist",2022-04-06,NULL,0,NULL,"Not completed"
5311,3,269126,"Business Analyst",2022-04-12,NULL,0,NULL,"Not completed"
5312,1,269130,"Data Scientist",2022-07-01,NULL,0,NULL,"Not completed"
5313,2,269131,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5314,2,269137,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5315,2,269139,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5316,1,269141,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5317,1,269143,"Data Scientist",2022-04-09,NULL,0,NULL,"Not completed"
5318,2,269143,"Data Analyst",2022-04-09,NULL,0,NULL,"Not completed"
5319,2,269151,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5320,1,269153,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5321,1,269154,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5322,1,269155,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5323,1,269156,"Data Scientist",2022-03-31,NULL,0,NULL,"Not completed"
5324,2,269164,"Data Analyst",2022-03-31,NULL,0,NULL,"Not completed"
5325,2,269174,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5326,1,269176,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5327,1,269183,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5328,2,269185,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5329,1,269186,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5330,2,269187,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5331,1,269191,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5332,3,269191,"Business Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5333,2,269200,"Data Analyst",2022-08-14,NULL,0,NULL,"Not completed"
5334,2,269209,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5335,2,269213,"Data Analyst",2022-06-10,NULL,0,NULL,"Not completed"
5336,1,269214,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5337,1,269217,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5338,2,269217,"Data Analyst",2022-04-05,NULL,0,NULL,"Not completed"
5339,2,269220,"Data Analyst",2022-04-07,NULL,0,NULL,"Not completed"
5340,2,269221,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5341,1,269225,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5342,1,269231,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5343,1,269238,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5344,1,269241,"Data Scientist",2022-04-16,NULL,0,NULL,"Not completed"
5345,2,269241,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5346,2,269251,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5347,1,269253,"Data Scientist",2022-10-20,NULL,0,NULL,"Not completed"
5348,2,269253,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5349,2,269255,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5350,1,269256,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5351,2,269260,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5352,1,269261,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5353,1,269262,"Data Scientist",2022-06-28,NULL,0,NULL,"Not completed"
5354,2,269266,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5355,2,269280,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5356,1,269284,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5357,2,269289,"Data Analyst",2022-07-20,NULL,0,NULL,"Not completed"
5358,2,269290,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
5359,2,269292,"Data Analyst",2022-04-01,NULL,0,NULL,"Not completed"
5360,1,269297,"Data Scientist",2022-04-01,NULL,0,NULL,"Not completed"
5361,2,269314,"Data Analyst",2022-10-13,NULL,0,NULL,"Not completed"
5362,3,269314,"Business Analyst",2022-04-07,NULL,0,NULL,"Not completed"
5363,1,269321,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
5364,2,269321,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
5365,2,269322,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5366,1,269324,"Data Scientist",2022-04-02,NULL,0,NULL,"Not completed"
5367,1,269336,"Data Scientist",2022-04-02,NULL,0,NULL,"Not completed"
5368,2,269344,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5369,2,269347,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5370,2,269356,"Data Analyst",2022-04-10,NULL,0,NULL,"Not completed"
5371,2,269361,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5372,2,269363,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5373,1,269365,"Data Scientist",2022-04-25,NULL,0,NULL,"Not completed"
5374,2,269365,"Data Analyst",2022-04-25,NULL,0,NULL,"Not completed"
5375,2,269370,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5376,2,269371,"Data Analyst",2022-05-01,NULL,0,NULL,"Not completed"
5377,2,269372,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5378,2,269377,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5379,2,269378,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5380,2,269382,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5381,2,269383,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5382,2,269387,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5383,2,269392,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
5384,1,269393,"Data Scientist",2022-04-02,NULL,0,NULL,"Not completed"
5385,1,269417,"Data Scientist",2022-04-02,NULL,0,NULL,"Not completed"
5386,1,269423,"Data Scientist",2022-04-02,NULL,0,NULL,"Not completed"
5387,2,269430,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5388,1,269438,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5389,1,269440,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5390,2,269450,"Data Analyst",2022-05-11,NULL,0,NULL,"Not completed"
5391,1,269452,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5392,2,269455,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5393,1,269458,"Data Scientist",2022-04-04,NULL,0,NULL,"Not completed"
5394,2,269463,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5395,1,269470,"Data Scientist",2022-04-06,NULL,0,NULL,"Not completed"
5396,1,269472,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5397,1,269475,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5398,3,269476,"Business Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5399,2,269481,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5400,3,269483,"Business Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5401,1,269486,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5402,1,269490,"Data Scientist",2022-06-25,NULL,0,NULL,"Not completed"
5403,2,269490,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5404,2,269492,"Data Analyst",2022-04-06,NULL,0,NULL,"Not completed"
5405,1,269498,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5406,2,269499,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5407,1,269501,"Data Scientist",2022-04-10,NULL,0,NULL,"Not completed"
5408,1,269505,"Data Scientist",2022-04-03,NULL,0,NULL,"Not completed"
5409,2,269513,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
5410,1,269518,"Data Scientist",2022-04-04,NULL,0,NULL,"Not completed"
